codeindyr,code,countryname,year,indicator,estimate,stddev,nsource,pctrank,pctranklower,pctrankupper,adb,afr,asd,bps,bti,ccr,ebr,eiu,eqi,frh,gcb,gcs,gii,gwp,her,hum,hrm,ifd,ijt,ipd,irp,lbo,msi,obi,pia,prc,prs,rsf,tpr,vab,vdm,wbs,wcy,wjp,wmo,scalemean,scalesd
BRArq2014,BRA,Brazil,2014,rq,-0.02821995317935944,0.1982240825891495,10,50.96154022216797,39.42307662963867,63.46154022216797,..,..,..,..,0.7,..,..,0.5,..,..,..,0.3996739916907754,..,..,0.55,..,..,0.753333330154419,..,0.5,..,..,..,..,..,..,0.6363636363636364,..,..,..,..,..,0.3711307775843857,0.5062704678067915,0.5,-0.01347234286367893,0.9375640153884888
CHNrq2014,CHN,China,2014,rq,-0.3313344120979309,0.1982240825891495,10,41.34615325927734,28.36538505554199,51.92307662963867,..,..,..,..,0.6,..,..,0.6,..,..,..,0.5231680756566548,..,..,0.275,..,..,0.7013333439826965,..,0.375,..,..,..,..,..,..,0.4545454545454545,..,..,..,..,..,0.4774086660522135,0.45820750840005,0.4166666666666667,-0.01347234286367893,0.9375640153884888
MEXrq2014,MEX,Mexico,2014,rq,0.3594382107257843,0.1982240825891495,10,65.38461303710938,53.36538314819336,72.11538696289062,..,..,..,..,0.6,..,..,0.7,..,..,..,0.4064616245495955,..,..,0.6499999999999999,..,..,0.6420000195503235,..,0.625,..,..,..,..,..,..,0.6818181818181818,..,..,..,..,..,0.4707969348946793,0.4968109010559529,0.75,-0.01347234286367893,0.9375640153884888
PHLrq2014,PHL,Philippines,2014,rq,0.07730352878570557,0.1982240825891495,10,54.80769348144531,45.67307662963867,65.38461303710938,..,..,..,..,0.6,..,..,0.7,..,..,..,0.4984317310524515,..,..,0.6,..,..,0.609333336353302,..,0.5625,..,..,..,..,..,..,0.6363636363636364,..,..,..,..,..,0.451505713015147,0.5021300180538664,0.4166666666666667,-0.01347234286367893,0.9375640153884888
POLrq2014,POL,Poland,2014,rq,1.063315391540527,0.1901622861623764,11,81.25,75,89.90384674072266,..,..,..,0.85,0.9,..,0.7775,0.75,..,..,..,0.4816842757849074,..,..,0.7,..,..,..,..,0.8125,..,..,..,..,..,..,0.7727272727272727,..,..,..,..,..,0.5844580909286792,0.5983489638351353,0.75,-0.01347234286367893,0.9375640153884888
THArq2014,THA,Thailand,2014,rq,0.1748064756393433,0.1982240825891495,10,57.21154022216797,48.55769348144531,67.78845977783203,..,..,..,..,0.6,..,..,0.5,..,..,..,0.4288852673743758,..,..,0.525,..,..,0.800000011920929,..,0.53125,..,..,..,..,..,..,0.5909090909090909,..,..,..,..,..,0.527768775450233,0.5095887917180602,0.75,-0.01347234286367893,0.9375640153884888
BRAva2014,BRA,Brazil,2014,va,0.4719301462173462,0.1269248574972153,15,62.06896591186523,56.65024566650391,69.95073699951172,..,..,..,..,0.8083333333333332,..,..,0.58775,..,0.7388888888888889,..,0.4005000481160779,..,0.1837779134511948,..,..,..,0.8939999938011169,..,0.8571428571428571,..,0.27,..,0.77,..,..,0.75,0.6807000000000001,..,0.31015325,0.9301247764405501,..,0.2060606060606061,0.5928094143837656,..,0.05575912073254585,0.9828030467033386
CHNva2014,CHN,China,2014,va,-1.616780757904053,0.1276499330997467,12,5.418719291687012,3.448275804519653,8.374383926391602,..,..,..,..,0.1805555555555556,..,..,0.24375,..,0.1022222222222222,..,0.5268718466710539,..,..,..,..,..,0.699999988079071,..,0.3690476190476191,..,..,..,0.14,..,..,0.375,0.2645000000000001,..,..,0.0980517013442366,..,0.3372549019607843,0.3853663140830485,..,0.05575912073254585,0.9828030467033386
MEXva2014,MEX,Mexico,2014,va,0.0002753216249402612,0.1269248574972153,15,48.76847457885742,39.40886688232422,55.17241287231445,..,..,..,..,0.6333333333333333,..,..,0.55275,..,0.5677777777777778,..,0.4199020587413695,..,0.2303257584571838,..,..,..,0.675000011920929,..,0.7619047619047619,..,0.255,..,0.66,..,..,0.625,0.5631,..,0.3524366,0.7893094564730214,..,0.2779220779220779,0.5424520744721623,..,0.05575912073254585,0.9828030467033386
PHLva2014,PHL,Philippines,2014,va,0.1591929644346237,0.1275729835033417,13,52.70935821533203,46.79803085327148,59.60591125488281,..,..,..,..,0.6833333333333332,..,..,0.5885,..,0.6311111111111112,..,0.5066105179392286,..,0.4773628711700439,..,..,..,0.7630000114440918,..,0.7619047619047619,..,..,..,0.64,..,..,0.6666666666666667,0.5881000000000001,..,..,0.7403602348944863,..,0.4145454545454546,0.557941621842485,..,0.05575912073254585,0.9828030467033386
POLva2014,POL,Poland,2014,va,1.105088472366333,0.1279414445161819,12,82.26600646972656,72.90640258789062,92.11822509765625,..,..,..,..,0.9500000000000001,..,..,0.7484999999999999,..,0.8872222222222224,..,0.4719415478300557,..,0.506318211555481,..,..,..,..,..,0.9404761904761905,..,..,..,0.64,..,..,1,0.8729,..,..,0.934555349890723,..,0.4653846153846154,0.7374890795633754,..,0.05575912073254585,0.9828030467033386
THAva2014,THA,Thailand,2014,va,-0.8749089241027832,0.1275729835033417,13,23.1527099609375,19.21182250976562,28.07881736755371,..,..,..,..,0.2166666666666667,..,..,0.42575,..,0.25,..,0.3889534803820518,..,0.5074505805969238,..,..,..,0.7749999761581421,..,0.75,..,..,..,0.42,..,..,0.4166666666666666,0.593,..,..,0.3270729941870337,..,0.1707317073170732,0.4826712877631844,..,0.05575912073254585,0.9828030467033386
BRAcc2015,BRA,Brazil,2015,cc,-0.4578407108783722,0.1357279419898987,12,40.47618865966797,28.09523773193359,50,..,..,..,..,0.7,..,..,0.25,..,..,..,0.2379873270234233,..,0.2171006,..,..,..,0.7260000109672546,..,0.1666666666666667,..,0.27,..,..,..,..,0.3333333333333333,..,..,..,0.5838619966480469,..,0.0426356589147287,0.4546796679496765,0.5,0.05278400331735611,0.9560418128967285
CHNcc2015,CHN,China,2015,cc,-0.2999218702316284,0.1273445785045624,11,47.14285659790039,37.14285659790039,53.80952453613281,..,..,..,..,0.5,..,..,0.25,..,..,..,0.5025354411209767,..,..,..,..,..,0.6000000238418579,..,0.3333333333333333,..,..,..,..,..,0.25,0.3333333333333333,..,..,..,0.468102520592435,..,0.2172413793103448,0.5154397487640381,0.5,0.05278400331735611,0.9560418128967285
MEXcc2015,MEX,Mexico,2015,cc,-0.8889673948287964,0.1351849436759949,14,19.5238094329834,11.90476226806641,29.5238094329834,..,..,..,..,0.3,..,..,0.25,..,..,0.4275000095367432,0.3185019996072117,..,0.2759644,..,..,..,0.6499999761581421,..,0.1666666666666667,..,0.7,..,..,..,..,0.25,..,..,0.1690236000000001,0.293916087361583,..,0.0816326530612245,0.3235308229923248,0.3333333333333334,0.05278400331735611,0.9560418128967285
PHLcc2015,PHL,Philippines,2015,cc,-0.481130987405777,0.126557394862175,13,38.09523773193359,28.09523773193359,48.57143020629883,..,..,..,..,0.4,..,..,0,..,..,0.6474999785423279,0.3444951276559702,..,0.2632257,..,..,..,0.6499999761581421,..,0.3333333333333333,..,..,..,..,..,0.295,0.4166666666666667,..,..,..,0.374289535729186,..,0.1522935779816514,0.4828496873378754,0.3333333333333334,0.05278400331735611,0.9560418128967285
POLcc2015,POL,Poland,2015,cc,0.6944615244865417,0.1190017089247704,13,74.76190185546875,66.19047546386719,77.61904907226562,..,..,..,0.76775,0.8,..,..,0.5,0.8060116074074074,0.5833333333333333,..,0.5554501713057083,..,0.3216491,..,..,..,..,..,0.5,..,..,..,..,..,..,0.5833333333333334,..,..,..,0.80396813845537,..,0.4531914893617022,0.7302783131599426,0.6666666666666667,0.05278400331735611,0.9560418128967285
THAcc2015,THA,Thailand,2015,cc,-0.5559734106063843,0.126557394862175,13,35.23809432983398,25.23809432983398,44.76190567016602,..,..,..,..,0.5,..,..,0.25,..,..,0.625,0.4094623098217397,..,0.1591604,..,..,..,0.550000011920929,..,0.3333333333333333,..,..,..,..,..,0.233,0.3333333333333333,..,..,..,0.223202127708702,..,0.2035398230088496,0.4654009640216827,0.1666666666666666,0.05278400331735611,0.9560418128967285
BRAge2015,BRA,Brazil,2015,ge,-0.2552715539932251,0.2082636803388596,10,45.23809432983398,31.90476226806641,55.71428680419922,..,..,..,..,0.751111111111111,..,..,0.375,..,..,..,0.2682102958937198,..,0.488268,..,..,..,0.8259999752044678,..,0.4583333333333333,..,0.19,..,..,..,..,0.5,..,..,..,..,..,0.1825947811360559,..,0.6111111111111112,-0.0135686993598938,0.9476378560066223
CHNge2015,CHN,China,2015,ge,0.4174230098724365,0.2083064019680023,9,67.14286041259766,55.23809432983398,74.28571319580078,..,..,..,..,0.5333333333333333,..,..,0.5,..,..,..,0.5670034395524591,..,0.6772180199623108,..,..,..,0.800000011920929,..,0.5416666666666666,..,..,..,..,..,..,0.5,..,..,..,..,..,0.525748781014898,..,0.7222222222222223,-0.0135686993598938,0.9476378560066223
MEXge2015,MEX,Mexico,2015,ge,0.1175175607204437,0.2082636803388596,10,57.61904907226562,46.19047546386719,70,..,..,..,..,0.5533333333333333,..,..,0.5,..,..,..,0.4239850862120939,..,0.5448343999999999,..,..,..,0.7379999756813049,..,0.5,..,0.21,..,..,..,..,0.625,..,..,..,..,..,0.3609153937640102,..,0.6666666666666666,-0.0135686993598938,0.9476378560066223
PHLge2015,PHL,Philippines,2015,ge,0.1601577550172806,0.2083064019680023,9,60,46.19047546386719,70.47618865966797,..,..,..,..,0.5333333333333333,..,..,0.5,..,..,..,0.4134397494001599,..,0.7106256000000001,..,..,..,0.6499999761581421,..,0.375,..,..,..,..,..,..,0.75,..,..,..,..,..,0.3347155808853057,..,0.7222222222222223,-0.0135686993598938,0.9476378560066223
POLge2015,POL,Poland,2015,ge,0.7410887479782104,0.2060084789991379,10,74.28571319580078,66.66666412353516,82.38095092773438,..,..,..,0.8745,0.8555555555555556,..,..,0.5,0.5081975,..,..,0.5299814179531162,..,0.6457028333333333,..,..,..,..,..,0.7916666666666666,..,..,..,..,..,..,0.75,..,..,..,..,..,0.4863589567604667,..,0.8333333333333334,-0.0135686993598938,0.9476378560066223
THAge2015,THA,Thailand,2015,ge,0.2387375384569168,0.2083064019680023,9,63.33333206176758,49.0476188659668,71.9047622680664,..,..,..,..,0.3911111111111111,..,..,0.5,..,..,..,0.4618602581219403,..,0.8021856666666668,..,..,..,0.7260000109672546,..,0.6666666666666666,..,..,..,..,..,..,0.5,..,..,..,..,..,0.4259679203539823,..,0.7222222222222223,-0.0135686993598938,0.9476378560066223
BRApv2015,BRA,Brazil,2015,pv,-0.3318644464015961,0.1964333802461624,9,34.28571319580078,22.85714340209961,45.23809432983398,..,..,..,..,..,..,..,0.55,..,..,..,0.8888888888888888,..,..,..,0.25,..,..,0.25,0.9166666666666666,..,..,..,..,..,..,0.5795454545454546,..,..,..,..,..,0.3276264591439689,1,0.7500000000000001,0.06303562968969345,0.9882507920265198
CHNpv2015,CHN,China,2015,pv,-0.5525596737861633,0.1964333802461624,9,26.19047546386719,19.0476188659668,38.57143020629883,..,..,..,..,..,..,..,0.45,..,..,..,0.6787037037037037,..,..,..,0.25,..,..,0.5,0.5,..,..,..,..,..,..,0.6117424242424242,..,..,..,..,..,0.7350877192982456,0.7674999833106995,0.6666666666666667,0.06303562968969345,0.9882507920265198
MEXpv2015,MEX,Mexico,2015,pv,-0.801780104637146,0.1964333802461624,9,21.4285717010498,10.9523811340332,28.5714282989502,..,..,..,..,..,..,..,0.55,..,..,..,0.6292629262926294,..,..,..,0.25,..,..,0.25,0.4166666666666667,..,..,..,..,..,..,0.6477272727272727,..,..,..,..,..,0.4755102040816326,1,0.5833333333333334,0.06303562968969345,0.9882507920265198
PHLpv2015,PHL,Philippines,2015,pv,-0.8547242283821106,0.1964333802461624,9,19.5238094329834,10,26.19047546386719,..,..,..,..,..,..,..,0.3,..,..,..,0.529810298102981,..,..,..,0.25,..,..,0.5,0.3333333333333333,..,..,..,..,..,..,0.6666666666666666,..,..,..,..,..,0.4954128440366972,0.762499988079071,0.625,0.06303562968969345,0.9882507920265198
POLpv2015,POL,Poland,2015,pv,0.8623190522193909,0.1964333802461624,9,74.76190185546875,61.90476226806641,91.42857360839844,..,..,..,..,..,..,..,0.75,..,..,..,0.7621359223300971,..,..,..,1,..,..,0.75,0.9166666666666666,..,..,..,..,..,..,0.8295454545454546,..,..,..,..,..,0.6914893617021276,1,0.8333333333333334,0.06303562968969345,0.9882507920265198
THApv2015,THA,Thailand,2015,pv,-0.9950449466705322,0.1964333802461624,9,14.7619047164917,9.047618865966797,21.90476226806641,..,..,..,..,..,..,..,0.35,..,..,..,0.4844236760124611,..,..,..,0.4166666666666666,..,..,0.5,0.3333333333333333,..,..,..,..,..,..,0.6325757575757576,..,..,..,..,..,0.3063063063063063,0.887499988079071,0.5416666666666667,0.06303562968969345,0.9882507920265198
BRArl2015,BRA,Brazil,2015,rl,-0.187332957983017,0.1514552235603333,15,50.47618865966797,39.0476188659668,58.57143020629883,..,..,..,..,0.775,..,..,0.5,..,..,..,0.4248797715139717,..,0.56916515,0.45,..,..,0.6629999876022339,..,0.5588235294117647,..,0.4,..,..,..,..,0.3333333333333333,..,0.6666666666666666,0.49177,0.874170630910833,..,0.3189202852970306,0.4917435050010681,0.7222222222222223,0.03600449115037918,0.9761682152748108
CHNrl2015,CHN,China,2015,rl,-0.4084556996822357,0.1543408185243607,13,40.9523811340332,29.0476188659668,52.38095092773438,..,..,..,..,0.225,..,..,0.5,..,..,..,0.5490253759748522,..,0.9679296,0.2,..,..,0.75,..,0.4444444444444444,..,..,..,..,..,..,0.5833333333333334,..,0.3333333333333333,..,0.178366407425537,..,0.4470981351429549,0.5934714674949646,0.5555555555555556,0.03600449115037918,0.9761682152748108
MEXrl2015,MEX,Mexico,2015,rl,-0.4547658562660217,0.1514552235603333,15,39.0476188659668,28.5714282989502,48.57143020629883,..,..,..,..,0.5,..,..,0.4375,..,..,..,0.3807193932158617,..,0.5207837000000001,0.5,..,..,0.6629999876022339,..,0.5416666666666666,..,0.3,..,..,..,..,0.25,..,0.6666666666666666,0.4530210666666667,0.663078741922884,..,0.3003228715728716,0.4024386703968048,0.7222222222222223,0.03600449115037918,0.9761682152748108
PHLrl2015,PHL,Philippines,2015,rl,-0.4173682928085327,0.1543408185243607,13,40,29.0476188659668,50.9523811340332,..,..,..,..,0.6,..,..,0.375,..,..,..,0.472072633078288,..,0.7577639499999999,0.3,..,..,0.6499999761581421,..,0.4722222222222222,..,..,..,..,..,..,0.4166666666666667,..,1,..,0.756506685368476,..,0.4002884464497468,0.4944847524166107,0.6111111111111112,0.03600449115037918,0.9761682152748108
POLrl2015,POL,Poland,2015,rl,0.8035946488380432,0.137099415063858,15,76.19047546386719,70.95237731933594,80.95237731933594,..,..,..,0.9326666666666666,0.925,..,..,0.6875,0.5378415555555556,0.7083333333333333,..,0.5610512345649605,..,0.6527603,0.65,..,..,..,..,0.8194444444444444,..,..,..,..,..,..,0.75,..,1,..,0.895957337985821,..,0.5566323495767559,0.7607741951942444,0.7222222222222223,0.03600449115037918,0.9761682152748108
THArl2015,THA,Thailand,2015,rl,-0.1881146430969238,0.1543408185243607,13,50,39.0476188659668,58.57143020629883,..,..,..,..,0.325,..,..,0.46875,..,..,..,0.4933086047546824,..,0.7661075,0.4,..,..,0.699999988079071,..,0.5972222222222222,..,..,..,..,..,..,0.4166666666666667,..,0.3333333333333333,..,0.332332122067678,..,0.4832996207332491,0.5912845730781555,0.6666666666666666,0.03600449115037918,0.9761682152748108
BRArq2015,BRA,Brazil,2015,rq,-0.1819100379943848,0.1923469454050064,10,47.14285659790039,34.28571319580078,56.19047546386719,..,..,..,..,0.7,..,..,0.5,..,..,..,0.4126875772017797,..,..,0.525,..,..,0.753333330154419,..,0.5,..,..,..,..,..,..,0.5,..,..,..,..,..,0.3309591908638225,0.543158769607544,0.5,-0.0009888933273032308,0.9377977252006531
CHNrq2015,CHN,China,2015,rq,-0.3541174530982971,0.1923469454050064,10,41.90476226806641,27.14285659790039,51.42856979370117,..,..,..,..,0.6,..,..,0.6,..,..,..,0.5315043511953838,..,..,0.3,..,..,0.7166666388511658,..,0.375,..,..,..,..,..,..,0.4545454545454545,..,..,..,..,..,0.4834552958625675,0.450524240732193,0.4166666666666667,-0.0009888933273032308,0.9377977252006531
MEXrq2015,MEX,Mexico,2015,rq,0.2763250172138214,0.1923469454050064,10,63.80952453613281,51.42856979370117,70.95237731933594,..,..,..,..,0.6,..,..,0.7,..,..,..,0.4893598761616824,..,..,0.6499999999999999,..,..,0.6420000195503235,..,0.625,..,..,..,..,..,..,0.5909090909090909,..,..,..,..,..,0.4884477861260045,0.4397781789302826,0.75,-0.0009888933273032308,0.9377977252006531
PHLrq2015,PHL,Philippines,2015,rq,0.05417017266154289,0.1923469454050064,10,53.80952453613281,43.80952453613281,65.23809814453125,..,..,..,..,0.6,..,..,0.7,..,..,..,0.4811622413767984,..,..,0.6,..,..,0.671999990940094,..,0.5625,..,..,..,..,..,..,0.7272727272727273,..,..,..,..,..,0.435777367382872,0.5050451755523682,0.4166666666666667,-0.0009888933273032308,0.9377977252006531
POLrq2015,POL,Poland,2015,rq,0.954634428024292,0.1854237616062164,11,79.52381134033203,71.42857360839844,85.23809814453125,..,..,..,0.85,0.9,..,0.7775,0.7,..,..,..,0.4875023023343271,..,..,0.725,..,..,..,..,0.8125,..,..,..,..,..,..,0.7727272727272727,..,..,..,..,..,0.6126727755349701,0.6210141181945801,0.6666666666666667,-0.0009888933273032308,0.9377977252006531
THArq2015,THA,Thailand,2015,rq,0.1959017366170883,0.1923469454050064,10,60.47618865966797,48.09523773193359,67.14286041259766,..,..,..,..,0.6,..,..,0.5,..,..,..,0.5016975641278788,..,..,0.55,..,..,0.800000011920929,..,0.53125,..,..,..,..,..,..,0.5909090909090909,..,..,..,..,..,0.5343753854088873,0.5042591094970703,0.75,-0.0009888933273032308,0.9377977252006531
BRAva2015,BRA,Brazil,2015,va,0.4588710069656372,0.1288412511348724,15,62.06896591186523,55.66502380371094,70.93595886230469,..,..,..,..,0.8083333333333332,..,..,0.56675,..,0.7355555555555556,..,0.3589861933240541,..,0.15385,..,..,..,0.8939999938011169,..,0.8571428571428571,..,0.195,..,0.77,..,..,0.75,0.6738,..,0.31015325,0.9321411530493404,..,0.1092307692307692,0.6145398020744324,..,0.05106228590011597,0.9804240465164185
CHNva2015,CHN,China,2015,va,-1.660783171653748,0.129929319024086,12,4.926108360290527,2.955665111541748,8.866994857788086,..,..,..,..,0.1805555555555556,..,..,0.25075,..,0.0988888888888889,..,0.5216455750373964,..,..,..,..,..,0.7250000238418579,..,0.3690476190476191,..,..,..,0.14,..,..,0.375,0.1904,..,..,0.0861063239246175,..,0.3551724137931035,0.3789120614528656,..,0.05106228590011597,0.9804240465164185
MEXva2015,MEX,Mexico,2015,va,-0.07534043490886688,0.1288412511348724,15,44.33497619628906,36.9458122253418,50.24630355834961,..,..,..,..,0.6333333333333333,..,..,0.515,..,0.5644444444444445,..,0.4173572196746772,..,0.1900736,..,..,..,0.675000011920929,..,0.7619047619047619,..,0.215,..,0.66,..,..,0.5833333333333333,0.5067,..,0.3524366,0.8020591755325737,..,0.1919191919191919,0.5303700566291809,..,0.05106228590011597,0.9804240465164185
PHLva2015,PHL,Philippines,2015,va,0.1470476686954498,0.1297306269407272,13,51.23152542114258,45.81280899047852,58.62068939208984,..,..,..,..,0.6833333333333332,..,..,0.592,..,0.6311111111111112,..,0.4857089187041304,..,0.4853331,..,..,..,0.800000011920929,..,0.7619047619047619,..,..,..,0.64,..,..,0.6666666666666667,0.5534000000000001,..,..,0.7288053053396263,..,0.3551401869158878,0.5318979620933533,..,0.05106228590011597,0.9804240465164185
POLva2015,POL,Poland,2015,va,1.039759159088135,0.129989966750145,12,81.77339935302734,72.90640258789062,89.6551742553711,..,..,..,..,0.9500000000000001,..,..,0.7295,..,0.8769444444444444,..,0.4348784700744956,..,0.5276403,..,..,..,..,..,0.9404761904761905,..,..,..,0.64,..,..,1,0.7611,..,..,0.926681757999788,..,0.4369565217391305,0.7127807140350342,..,0.05106228590011597,0.9804240465164185
THAva2015,THA,Thailand,2015,va,-0.969038724899292,0.1297306269407272,13,22.16748809814453,14.77832508087158,25.61576271057129,..,..,..,..,0.2166666666666667,..,..,0.3795,..,0.2433333333333333,..,0.4820366139983501,..,0.515771,..,..,..,0.7749999761581421,..,0.75,..,..,..,0.42,..,..,0.4166666666666666,0.5547,..,..,0.2343962744403983,..,0.425,0.4869534373283386,..,0.05106228590011597,0.9804240465164185
BRAcc2016,BRA,Brazil,2016,cc,-0.4460955858230591,0.1365229338407516,14,39.52381134033203,30,49.0476188659668,..,..,..,..,0.6,..,..,0.25,..,..,0.793544590473175,0.3069992398000671,..,0.2150163650512695,..,..,..,0.7260000109672546,..,0.3333333333333333,..,0.7250830564784053,..,..,..,..,0.3333333333333333,..,..,0.0468999999999999,0.4250066228986999,..,0.0558823529411765,0.4546796679496765,0.5,0.04696132615208626,0.9533774256706238
